지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa)
108,서울,1982-05-17,17.9,11.8,23.8,,3.3,49,998.7
108,서울,1982-05-18,19.1,16.3,24.5,,2,73.5,999
108,서울,1982-05-19,15.8,12.7,18.2,35,2.2,83.3,998.2
108,서울,1982-05-20,14.3,11.6,19.3,,3.4,69.8,997.7
108,서울,1982-05-21,16.8,10.6,22.6,0.2,1.6,67,1000.8
108,서울,1982-05-22,20.3,14.6,26.3,,3,53,1000.1
108,서울,1982-05-23,18.7,15.7,22.3,0,2.5,60,1002.1
108,서울,1982-05-24,20.2,13.8,25.6,,2.9,66.5,1005.5
108,서울,1982-05-25,21.1,19.4,23.8,1.2,2.4,73,1007.5
108,서울,1982-05-26,19.8,17.8,22.5,5.9,2.8,78.8,1006.7
108,서울,1982-05-27,21.7,18.7,25.6,,4.3,78.5,1004.4
108,서울,1982-05-28,20.8,19.1,24.2,0.2,3.6,86.3,1001.9
108,서울,1982-05-29,23.7,19.6,28.8,,1.2,74.3,999.9
108,서울,1982-05-30,24.6,20.8,28.9,2.3,2.2,70.8,998.3
108,서울,1982-05-31,16.3,13.6,20.8,8.1,4.7,80.8,995
108,서울,1982-06-01,14.3,12.2,16.4,1,2.6,86.3,992.5
108,서울,1982-06-02,15.4,13.4,19.1,0.5,2.1,80,993.1
108,서울,1982-06-03,18.2,11.7,25.2,,2.9,75,995.4
108,서울,1982-06-04,20.2,13.8,25.9,,2.6,69.8,999.3
108,서울,1982-06-05,23.8,16.6,30.6,,1.7,65.5,1001.6
108,서울,1982-06-06,22.7,17.4,27.3,,2.9,61.3,1000.8
108,서울,1982-06-07,21,14.4,27.5,,2.6,61.8,999.3
108,서울,1982-06-08,22.5,17.1,28.4,0,2.5,61.8,1001
108,서울,1982-06-09,23.2,17.7,30.1,,2.5,56,1003
108,서울,1982-06-10,22.1,17.8,27.4,,2.7,70.5,1001.9
108,서울,1982-06-11,22.5,17.8,28.5,,3.1,63.8,1001.1
108,서울,1982-06-12,22.9,18.1,28,,1.8,63,998.7
108,서울,1982-06-13,20.5,17.9,23,4.1,3.9,73.5,990.8
108,서울,1982-06-14,22,16.7,27.6,,2.4,57.3,995.3
108,서울,1982-06-15,21.2,16.6,26.7,,3,67.8,999.4
108,서울,1982-06-16,21.7,16.9,27.3,,2.5,60,998.2
108,서울,1982-06-17,23.3,16.6,29,,1.8,56.3,994.1
108,서울,1982-06-18,23.8,20.1,28.9,0,2.6,55,995.7
108,서울,1982-06-19,20.9,19.1,24.9,1.8,1.8,74.3,997.6
108,서울,1982-06-20,23,18.9,27.8,,2.1,74,997
108,서울,1982-06-21,24.2,20.4,29.9,,2.7,72.5,996.9
108,서울,1982-06-22,23.9,21.5,29.1,0,1.7,73.8,994.2
108,서울,1982-06-23,24.5,20.2,29.8,0,1.8,63,991.4
108,서울,1982-06-24,22,17,27.5,8.3,1.7,72,993.8
108,서울,1982-06-25,22.6,17.2,28,,1.7,60.5,1000.3
108,서울,1982-06-26,22.3,16.9,28.9,,2.8,55.3,1004.5
108,서울,1982-06-27,21.9,17,28.2,,2.9,61.3,1001.9
108,서울,1982-06-28,22.6,18.2,28.3,,2.5,69.8,1000.4
108,서울,1982-06-29,24.7,20.9,29.8,0,2.3,66.8,1000.9
108,서울,1982-06-30,23.6,20.5,29,0,1.6,68.5,999.4
108,서울,1982-07-01,23.5,18.3,29.2,0,2.3,66.5,996.6
108,서울,1982-07-02,24.4,19.7,30.5,,2.1,68.8,996.7
108,서울,1982-07-03,24.8,20.2,30.1,0,2.1,64,998.7
108,서울,1982-07-04,24.8,21,29.2,,2.3,66.5,999.6
108,서울,1982-07-05,25.4,20.5,31.5,,2.3,64.5,999.7
108,서울,1982-07-06,26.8,22.1,31.7,,2.1,62.5,997.1
108,서울,1982-07-07,26.2,22,32.3,0,2.5,65.3,995.8
108,서울,1982-07-08,26,20.9,32.8,,2.4,58.3,997.9
108,서울,1982-07-09,27.1,21,33,,2.2,61.5,997.7
108,서울,1982-07-10,27,23.7,32,0.8,1.7,72.3,993.4
108,서울,1982-07-11,24.3,22.2,28.8,7.8,3.8,90,987.7
108,서울,1982-07-12,24.7,21.8,28.1,,2.2,76,995
108,서울,1982-07-13,24.4,21.8,28.3,,2,76.8,994.3
108,서울,1982-07-14,26.3,20.7,33.7,,2,66.3,990
108,서울,1982-07-15,25.6,21.5,30.9,7.7,2.8,61.5,993.4
108,서울,1982-07-16,24.3,20.1,29.7,16.7,3.2,77.3,989.7
108,서울,1982-07-17,24.5,19.6,29.4,,3.5,74.5,994
108,서울,1982-07-18,24.7,20.3,29.9,,2.8,63.5,997.4
108,서울,1982-07-19,24.4,22,29.5,,2.7,77.3,999.6
108,서울,1982-07-20,25.5,21.8,30.8,,2.4,78.5,998.3
108,서울,1982-07-21,26.1,22.5,32.2,,2.4,75.3,997.1
108,서울,1982-07-22,26.1,21.5,31.7,,1.9,72,996.5
108,서울,1982-07-23,26.3,23.1,29,0,2.6,63.5,992
108,서울,1982-07-24,26.3,24.7,29.4,,4.4,59.5,991.3
108,서울,1982-07-25,23.4,22.2,25,4.6,2.8,82.3,992.1
108,서울,1982-07-26,24.9,20.8,30.7,25.9,2.7,81.3,993.3
108,서울,1982-07-27,22.4,19.9,27,106.8,2,92.8,996.9
108,서울,1982-07-28,22.3,20.4,27.3,20.6,1.7,91.3,1000.3
108,서울,1982-07-29,23.2,19.8,27.5,4.5,2,87.3,1001.6
108,서울,1982-07-30,25.1,21.8,29.6,0.1,1.5,83.5,1001.5
108,서울,1982-07-31,27.4,22.9,32.4,,1.7,74.5,998.7
108,서울,1982-08-01,26.5,23.1,31.6,,2.6,64.3,996.6
108,서울,1982-08-02,24.4,20.2,28.1,,2.3,68.5,995.7
108,서울,1982-08-03,25.2,21.9,29.4,,2.1,82.5,998
108,서울,1982-08-04,27.4,23.8,32.5,,1.6,77.3,997.1
108,서울,1982-08-05,26.7,24,30.4,2.1,1.8,83.5,994.1
108,서울,1982-08-06,27.1,25.5,29.2,9.1,3,86.8,994.9
108,서울,1982-08-07,27.5,25.5,31.1,0,2.2,81,998.8
108,서울,1982-08-08,28,24.7,33.4,,2,78.8,1000.5
108,서울,1982-08-09,28.7,24.6,33.5,,2.1,75,1001
108,서울,1982-08-10,27.7,24.1,32.7,,2.4,79.5,1000.5
108,서울,1982-08-11,29.6,24.8,35.5,3.1,1.3,70.3,999.8
108,서울,1982-08-12,28.2,24.8,33.7,4.1,2.1,70.8,1001.6
108,서울,1982-08-13,25.5,23.6,27.8,8.7,3.3,80.3,1001.4
108,서울,1982-08-14,24.7,23.7,26.4,97.6,3.5,94.5,998.5
108,서울,1982-08-15,24.4,23.8,25.2,16.2,6.1,95,998.1
108,서울,1982-08-16,24.8,23.7,27,0.2,3.2,94.3,1000.7
108,서울,1982-08-17,25.8,23.8,31.3,0.4,1.4,86.3,1000.7
108,서울,1982-08-18,26.3,23.6,30.8,,2.3,83,999.6
108,서울,1982-08-19,26.4,23.7,30.4,0,2.3,83,999.8
108,서울,1982-08-20,24.9,22.6,27.8,72.7,1.9,90.5,998.3
108,서울,1982-08-21,23.3,20.6,26.1,14.4,1.1,83.5,996.4
108,서울,1982-08-22,24.2,20.7,27.6,,1.1,76.8,998.8
108,서울,1982-08-23,24.3,21.3,27.8,0.7,1.7,75.8,1000.6
108,서울,1982-08-24,24.8,20.2,29.7,,2,66.8,1001.8
108,서울,1982-08-25,21.5,19.9,23.4,13.9,3.5,84.5,1000.2
108,서울,1982-08-26,23.8,20.6,28.6,7.8,2.3,88.8,994.4
108,서울,1982-08-27,22.5,19.3,24.9,4.2,2.4,82.8,986.2
108,서울,1982-08-28,21.7,19.6,23.5,0.6,4.5,82.8,986.1
108,서울,1982-08-29,23.6,19.1,28.1,,3.3,79.3,994
108,서울,1982-08-30,24.2,20.7,28.7,,2.1,71.5,999.2
108,서울,1982-08-31,24,18.3,29.4,,1.8,72.8,1002
108,서울,1982-09-01,25.3,19.8,30.9,,1.2,69.3,1002.5
108,서울,1982-09-02,24.4,21,28.4,,1.8,60.8,1003
108,서울,1982-09-03,23.7,19.6,28.1,,2.6,61,1003
108,서울,1982-09-04,20.2,17.2,23.1,,2.3,61.8,1003.7
108,서울,1982-09-05,20.1,16.8,23.2,0,1.7,61.3,1002.3
108,서울,1982-09-06,22.1,18.6,26.6,,2.6,69,1000.7
108,서울,1982-09-07,20.5,15.2,25.9,,1.9,72.8,1004.2
108,서울,1982-09-08,21.6,16.8,27.5,,1.5,69.3,1005.7
108,서울,1982-09-09,21.9,16.8,27.5,,1.8,66.8,1005
108,서울,1982-09-10,21.4,16.7,26.7,0.7,2.2,62.3,1002.7
108,서울,1982-09-11,20,14.8,25.2,,2.2,51,1002.5
108,서울,1982-09-12,20.2,12.8,26.6,,2,52,1001.3
108,서울,1982-09-13,21.8,15.5,27.9,,2,63.8,1001.8
108,서울,1982-09-14,21.8,14.3,27.3,,1.1,58.8,1006.4
108,서울,1982-09-15,23,18.9,28.2,,1.9,67.8,1009.2
108,서울,1982-09-16,22.8,16.8,28.6,,1.2,67.3,1010.2
108,서울,1982-09-17,23.3,18.1,29,,1.2,60.8,1009.5
108,서울,1982-09-18,22.7,19,26.5,,1.5,59.8,1006.1
108,서울,1982-09-19,22.7,17.3,28.2,0,1.7,68.3,1000.4
108,서울,1982-09-20,21.4,16.3,27,4.1,2.3,80,997.5
108,서울,1982-09-21,16.2,10.9,22.4,,3.1,56.8,1002.1
108,서울,1982-09-22,18.4,10.3,25.9,,1.2,53.5,1003.3
108,서울,1982-09-23,20.3,15.5,26.4,,2.5,55.5,1005.3
108,서울,1982-09-24,20.3,12.8,28.2,,2,43,1006.3
108,서울,1982-09-25,20.3,13.3,27.8,,1.8,38.8,1000.9
108,서울,1982-09-26,18.1,12.4,25.3,,3.5,59,1000.7
108,서울,1982-09-27,15.4,9.9,20.2,,4.3,46.3,1005.9
108,서울,1982-09-28,17.2,11,23,,1.9,51.8,1009.2
108,서울,1982-09-29,18.5,13.9,23.9,,2.2,58.5,1008
108,서울,1982-09-30,18.8,14.1,23.7,,1.3,66.5,1006.3
108,서울,1982-10-01,19.4,12.3,26.3,,1.2,63.8,1006.5
108,서울,1982-10-02,19.6,16.9,24.3,0,2,68,1006
108,서울,1982-10-03,18.3,12.9,25.9,,1.8,81.3,1007.3
108,서울,1982-10-04,19.2,14.7,24.6,,1.6,74.8,1008.5
108,서울,1982-10-05,19.4,12.5,25.9,,1.4,53.5,1007.7
108,서울,1982-10-06,18.8,12.5,26.4,,2.1,59,1007
108,서울,1982-10-07,18.7,11.9,25.9,,2.2,67,1004.3
108,서울,1982-10-08,19.9,13.7,28.2,,1.6,66.3,1004.8
108,서울,1982-10-09,19.1,12.5,25.8,,1.7,48.5,1010.5
108,서울,1982-10-10,19.1,13.3,26.2,,2.1,62.8,1012.4
108,서울,1982-10-11,18.9,15.3,24.8,,2.3,77.8,1011.3
108,서울,1982-10-12,19.4,15.7,24.8,,1.9,80.3,1012.2
108,서울,1982-10-13,19,13.7,26.2,,1.8,62,1013
108,서울,1982-10-14,18.1,12,24.3,,1.7,57.5,1010.1
108,서울,1982-10-15,18,13.8,24.4,0,2.1,67.3,1006.9
108,서울,1982-10-16,16.6,12.4,22.1,,2.9,61.3,1009.9
108,서울,1982-10-17,14.5,12,18,9.8,2.1,72,1008.5
108,서울,1982-10-18,17.6,13.1,22.4,0.3,3.2,74,1002.4
108,서울,1982-10-19,15,11.8,19,28.7,2.4,86.3,994
108,서울,1982-10-20,13.1,8.4,17.8,,2.7,65.3,998.9
108,서울,1982-10-21,14.4,9.6,20.6,,1.7,62.3,1002
108,서울,1982-10-22,13,7,20.5,,2.3,53,1008.8
108,서울,1982-10-23,6.9,2.3,11.1,,3.9,54,1013.5
108,서울,1982-10-24,2.8,-0.1,6.6,,4.4,38.3,1010.9
108,서울,1982-10-25,5.3,-1.1,11.4,,1.9,39.3,1011.1
108,서울,1982-10-26,12,7.9,18.1,,1.8,65.3,1011.7
108,서울,1982-10-27,13.1,8.2,19.2,,1.9,76.3,1012.9
108,서울,1982-10-28,14.3,8.2,20.9,,1.6,67.3,1011.6
108,서울,1982-10-29,15.3,8.8,23.2,,1.2,57.5,1009.7
108,서울,1982-10-30,17.1,11.7,23.8,,1.7,56.3,1007.9
108,서울,1982-10-31,13.9,9.7,17,7.7,2,87.5,1005.5
108,서울,1982-11-01,9.2,6.2,13.4,,3.2,55.5,1012.1
108,서울,1982-11-02,7.6,2.5,13.6,,1.6,48,1019.7
108,서울,1982-11-03,8.5,1.7,15.6,,1.5,64.3,1019
108,서울,1982-11-04,11.4,6,16.6,0.2,1,65.8,1012.6
108,서울,1982-11-05,13.7,8.5,20.8,,2.3,61.5,1012
108,서울,1982-11-06,15.2,10.1,21.3,,1.9,56.3,1013.8
108,서울,1982-11-07,16,13,21.4,0,1.9,69.8,1011.8
108,서울,1982-11-08,13.9,8.9,19.5,,1.6,79.8,1011.3
108,서울,1982-11-09,13.8,10.5,16.4,13.2,2,87,1002.4
108,서울,1982-11-10,10.9,9,14,19.5,3.2,83.3,995.8
108,서울,1982-11-11,9,7.1,10.4,26.1,4.8,79.3,994.1
108,서울,1982-11-12,9.8,7.2,13.6,,2.6,68,1005.8
108,서울,1982-11-13,10.2,4.9,15.3,,1.3,72.5,1010.9
108,서울,1982-11-14,11.4,6.6,15.6,9,1.8,67,1010
108,서울,1982-11-15,10.5,5.9,14.4,12.9,3.4,82.5,1007.3
108,서울,1982-11-16,5.8,2.8,8.7,,1.6,64.8,1012
108,서울,1982-11-17,6.7,1.7,12,,1.4,69,1014.6
108,서울,1982-11-18,8.3,2.9,13.8,,1.3,69.5,1014.5
108,서울,1982-11-19,8.6,4.4,11.7,0.1,2.7,58.8,1010.2
108,서울,1982-11-20,5,0.7,9.7,,1.6,59,1012.5
108,서울,1982-11-21,5.2,0.5,9.2,2.9,1.3,65.5,1012.8
108,서울,1982-11-22,5,0.7,8.8,5,3.2,75.3,1006.6
108,서울,1982-11-23,2.6,-1.6,7.9,0.5,2.6,62.5,1008.8
108,서울,1982-11-24,-1.8,-5.8,3.8,,4.7,45,1014.2
108,서울,1982-11-25,-2.6,-7.1,2.7,,1.9,39.8,1020.3
108,서울,1982-11-26,0.1,-5,5.7,,1.7,51,1021.1
108,서울,1982-11-27,2.3,-3.7,9.5,,1.2,52.3,1022.7
108,서울,1982-11-28,7.7,4.1,11.1,7.8,2.6,62.8,1018.8
108,서울,1982-11-29,7.5,5.9,9.9,60.3,3.9,93,997.6
108,서울,1982-11-30,6.4,4.6,9.5,7.3,4.5,70.5,999.7
108,서울,1982-12-01,4.7,3.1,9,3.9,3,81.3,1005.5
108,서울,1982-12-02,3.7,1.3,5.6,0.9,1.6,83,1007.3
108,서울,1982-12-03,3,-0.5,6.6,,1.6,79.8,1011.3
108,서울,1982-12-04,5.5,2.8,7.9,19.8,2.1,79.8,1009.6
108,서울,1982-12-05,-3.8,-7.7,3.8,,5.6,48.5,1016.3
108,서울,1982-12-06,-6,-9.8,-1.9,,2.2,39.3,1021.9
108,서울,1982-12-07,-1.8,-6.7,3.5,,1.7,49.3,1020.9
108,서울,1982-12-08,0.3,-3,4.8,,1.2,63,1020.1
108,서울,1982-12-09,0.8,-1.7,5,,1.6,62.3,1017.4
108,서울,1982-12-10,0.9,-2.4,4.1,1.6,1.7,67.8,1010.7
108,서울,1982-12-11,0.6,-4,3.6,5,4.6,74.5,1004.9
108,서울,1982-12-12,-6.1,-8.4,-3.9,,4.2,46,1014.6
108,서울,1982-12-13,-5.5,-8,-2,,1.6,49.8,1019.5
108,서울,1982-12-14,-4.2,-9,0.9,,1.5,58.5,1021.2
108,서울,1982-12-15,-1.3,-5.6,3.4,,1.4,67.5,1019.2
108,서울,1982-12-16,0.8,-0.4,1.7,5.5,1.5,86.5,1010.9
108,서울,1982-12-17,-4,-7.3,0.4,0,5,50.3,1011.1
108,서울,1982-12-18,-6,-9.5,-1.9,,1.8,49.5,1018.5
108,서울,1982-12-19,-2.1,-7.2,3.2,0,1.8,63,1019.3
108,서울,1982-12-20,2.2,-2.1,6.5,,1.6,76.3,1016.4
108,서울,1982-12-21,6.2,2.3,10.6,,2.7,71.5,1010.2
108,서울,1982-12-22,4,0.8,7.6,8.4,4.4,67.3,1000.9
108,서울,1982-12-23,1.9,0,4.3,1,4.1,81.5,1005.6
108,서울,1982-12-24,1.9,-3.5,5.2,0.2,3.2,58,1012.6
108,서울,1982-12-25,-2.7,-5.4,0.4,,1.7,56.3,1014.7
108,서울,1982-12-26,-0.6,-4,3.3,1.3,1.6,75.8,1004.9
108,서울,1982-12-27,0,-2.9,2.6,0.2,2.7,69.5,1006
108,서울,1982-12-28,1.7,-3.1,6.9,,1.8,69.8,1009.3
108,서울,1982-12-29,3.2,-0.6,6,0.8,3.2,73.8,1008.1
108,서울,1982-12-30,0.4,-2.7,4.6,,2,51.3,1012
108,서울,1982-12-31,-1.4,-5,2.8,,1.4,48.3,1013.1
108,서울,1983-01-01,-0.1,-4.7,5.9,,1.3,55.3,1012.2
108,서울,1983-01-02,0.2,-2.9,4.6,,1.9,71.8,1012.8
108,서울,1983-01-03,-0.3,-4.2,5,,1.3,62.8,1019.4
108,서울,1983-01-04,0.3,-3.3,4.4,,1.1,64.8,1019
108,서울,1983-01-05,2.1,-0.4,6.4,1,0.9,83.5,1013.1
108,서울,1983-01-06,2.8,-1.3,9.2,,1.2,73.5,1013.5
108,서울,1983-01-07,2.1,-2.5,8.1,1.2,3.7,73.5,1009.9
108,서울,1983-01-08,-7.6,-11.8,-2.5,,5.8,49.8,1017.7
108,서울,1983-01-09,-10,-13.9,-5.4,,4,43,1022
108,서울,1983-01-10,-9.2,-12.4,-5.7,,4.4,40.8,1024.4
108,서울,1983-01-11,-7.5,-12.1,-3.8,0.3,1.8,56,1020.5
108,서울,1983-01-12,-4.7,-8.2,-1.8,0,2.1,64,1014.6
108,서울,1983-01-13,-2.9,-5.9,0.5,0,3.2,60.8,1013.6
108,서울,1983-01-14,-2.2,-7.5,3.4,0,1.8,73.8,1016.2
108,서울,1983-01-15,-1.9,-5.8,2.2,0,1.5,69,1018.8
108,서울,1983-01-16,1.6,-4.1,6.9,,2.1,68,1018.9
108,서울,1983-01-17,1.3,-0.2,2.9,,2.2,73.5,1015.8
108,서울,1983-01-18,-0.6,-4.2,3.4,,3.7,56.3,1013.1
108,서울,1983-01-19,-5.7,-8.9,-2.7,,4.6,48.5,1017.2
108,서울,1983-01-20,-8.6,-11.9,-5,,3.2,44,1021.8
108,서울,1983-01-21,-8.8,-12,-4.8,,3.2,43.5,1022.1
108,서울,1983-01-22,-8.5,-12.7,-4.2,,2.5,42,1025
108,서울,1983-01-23,-3.5,-8.8,1.7,0,2.1,62.8,1020.8
108,서울,1983-01-24,1.8,-1.6,6.2,,2.1,66,1017.9
108,서울,1983-01-25,2.3,-1,6.9,,1.8,68,1016.5
108,서울,1983-01-26,1.2,-3.2,6.2,,1.7,77,1016.5
108,서울,1983-01-27,2,-2.3,6.4,,2.1,80,1014.9
108,서울,1983-01-28,2.5,0.1,6.3,,2.5,76.5,1011.8
108,서울,1983-01-29,2.9,1.1,4.7,2.1,1.7,85.8,1006.2
108,서울,1983-01-30,3.4,0.7,6.5,6.5,1.8,74.5,1007.7
108,서울,1983-01-31,2,-1.8,7.4,,1.7,70.5,1013.8
108,서울,1983-02-01,3,-0.1,5.7,0.8,2.3,63,1006.2
108,서울,1983-02-02,2.7,0.6,5.6,2.6,2.2,73.5,1002.8
108,서울,1983-02-03,1.1,-2,5.3,,2.1,66,1008.9
108,서울,1983-02-04,1,-2.4,4.8,,2,72.3,1009
108,서울,1983-02-05,3.1,-1.2,7,,2.3,66.3,1006.5
108,서울,1983-02-06,2.9,-1.2,6.3,,3.8,71.8,1005.4
108,서울,1983-02-07,-1.2,-3.8,1.4,0,4.1,54.3,1008.6
108,서울,1983-02-08,-1.9,-4.6,0.5,1.3,4.6,64,1003.8
108,서울,1983-02-09,-3.5,-7.2,0.3,0,2.3,52.3,1005.9
108,서울,1983-02-10,-3.9,-8.1,0.3,,3.2,53.3,1011.9
108,서울,1983-02-11,-5.8,-9.2,-2.2,0.4,3.6,49.5,1012.9
108,서울,1983-02-12,-9.5,-13.3,-6.2,,4.5,46.8,1016.9
108,서울,1983-02-13,-8,-12.5,-2.9,,1.9,43.5,1021
108,서울,1983-02-14,-3.6,-8.2,1.2,5.8,2.6,61,1014.1
108,서울,1983-02-15,0,-2.2,3,0.2,3.3,66.8,1010.1
108,서울,1983-02-16,0.4,-3.5,3.5,,2.2,59.8,1008.6
108,서울,1983-02-17,1,-4.4,3.7,0.5,4,58,1000.6
108,서울,1983-02-18,-8.2,-10.2,-4.4,0.1,7,58,1001.6
108,서울,1983-02-19,-8.2,-12.4,-3.3,0,4.9,53.5,1010.4
108,서울,1983-02-20,-8.1,-11.3,-4.8,,4.5,55.5,1016.6
108,서울,1983-02-21,-6,-11.2,-0.7,,2.5,51.3,1022.4
108,서울,1983-02-22,-2.4,-7.9,3.3,,1.6,55.5,1022.8
108,서울,1983-02-23,1,-3.6,5.4,,1.9,62,1017.6
108,서울,1983-02-24,0.9,-3,5.6,,3.4,57,1012.1
108,서울,1983-02-25,-0.3,-4.6,5,,2.2,57,1015
108,서울,1983-02-26,0.5,-4.3,5.8,,2.6,58.5,1019.1
108,서울,1983-02-27,1.9,-3.9,8.6,,2.2,50.5,1020.3
108,서울,1983-02-28,3.6,-2.1,10.3,,1.7,50.5,1018.9
108,서울,1983-03-01,4.9,0.8,10.1,8.2,2.4,55.3,1011.4
108,서울,1983-03-02,3.9,1.2,4.9,27.3,3.3,93.5,1001.4
108,서울,1983-03-03,3.7,1,7.9,,2.8,82.3,1011.1
108,서울,1983-03-04,1.5,-1,4.9,,4,62,1010.8
108,서울,1983-03-05,1.3,-3,6.1,,3.1,65.3,1008.4
108,서울,1983-03-06,2.8,-1.5,7.9,,2.8,69.8,1007.4
108,서울,1983-03-07,1.6,-0.9,5.1,,3.2,49.8,1011.8
108,서울,1983-03-08,1.2,-3.6,6.6,,1.8,48,1019
108,서울,1983-03-09,4.8,1.1,8.5,0,1.9,51,1014.5
108,서울,1983-03-10,5.8,3.5,10,,3.3,69.3,1008.9
108,서울,1983-03-11,6.4,3,12.5,,2.6,72.5,1009.3
108,서울,1983-03-12,7.5,2.3,13.4,,1.8,62.3,1005.2
108,서울,1983-03-13,1.1,-1.5,4.1,5.4,2.3,80.8,1004.3
108,서울,1983-03-14,1,-3.6,6.1,,2.3,67.5,1012.3
108,서울,1983-03-15,4.1,-1,9.6,,1.6,65.5,1013.8
108,서울,1983-03-16,6.6,2.1,13.2,11,3.1,62.5,1004.3
108,서울,1983-03-17,1.7,0,4,0.5,5.5,70.5,996.9
108,서울,1983-03-18,3.7,-1.4,9.7,,3.6,57,1009.4
108,서울,1983-03-19,7.2,0.7,13.6,,1.9,54,1013
108,서울,1983-03-20,8.3,4.1,12.6,0,1.4,62.3,1008.7
108,서울,1983-03-21,11.9,5.8,18.3,,2.1,64.5,1006.2
108,서울,1983-03-22,12.3,6,18.5,,2,49.8,1004.3
108,서울,1983-03-23,9,5.3,12.6,14.3,3.1,77,999.2
108,서울,1983-03-24,9.4,4.9,14.4,,2.7,48,1003.6
108,서울,1983-03-25,9.2,3.8,14.8,,2.6,51.5,1008.3
108,서울,1983-03-26,9.3,4.9,15.4,,2.4,54.3,1009.8
108,서울,1983-03-27,9.2,6.1,14.2,0.8,2.1,61,1011.5
108,서울,1983-03-28,10.4,3.1,17.3,,1.8,49.8,1013.5
108,서울,1983-03-29,12.6,6.1,18.9,,1.7,31,1013
108,서울,1983-03-30,12.7,6.2,18.9,,1.8,29.3,1010.8
108,서울,1983-03-31,12.8,7.2,17.3,,2,29,1005.6
108,서울,1983-04-01,10.6,6.3,15.8,,3.3,43.5,998.8
108,서울,1983-04-02,6.3,2.5,9.3,0.6,5.6,61,999.4
108,서울,1983-04-03,3.2,0.8,5.5,8.9,2.3,69.3,1001
108,서울,1983-04-04,6,1.1,11,,3.6,56,1004
108,서울,1983-04-05,11.5,5.4,17,,2.7,38,1005.1
108,서울,1983-04-06,15.2,7.8,22,,3.7,27.3,1004.4
108,서울,1983-04-07,15.3,10.6,21.6,,2.5,60.3,1003.2
108,서울,1983-04-08,15.9,9,23.5,,2,57.3,1004.4
108,서울,1983-04-09,17.7,12.4,24,0.9,1.8,50.5,1002.3
108,서울,1983-04-10,20.4,16.4,26.7,,2.6,49.5,995.1
108,서울,1983-04-11,17.2,12.7,23.3,,2.2,55.8,997.4
108,서울,1983-04-12,15.6,10.2,22.1,,2.5,61.8,1003
108,서울,1983-04-13,18.2,10.5,24.9,,2.3,43,1004.4
108,서울,1983-04-14,14.3,11.3,18.3,31.9,3.1,88.3,996.2
108,서울,1983-04-15,10.2,6.9,12.9,0.7,5.1,66.3,999.1
108,서울,1983-04-16,9.5,4.4,15.5,,3,44.8,1005.9
108,서울,1983-04-17,12,4.5,20,,2.3,41.8,1011.4
108,서울,1983-04-18,15,6.3,23.2,0,2.1,40.3,1010.5
108,서울,1983-04-19,14.7,9.3,21,3.6,3.1,62.8,1003.1
108,서울,1983-04-20,14.6,9.1,20.4,,3.1,35.5,1006.9
108,서울,1983-04-21,13.4,8.7,17.5,0.2,2.1,53,1002.1
108,서울,1983-04-22,10.8,7.8,14.4,4.7,5.4,70.8,994.9
108,서울,1983-04-23,13.3,5.4,20.4,,4,56.5,1003
108,서울,1983-04-24,16.6,10.5,22.6,,2.8,56.5,1006.8
108,서울,1983-04-25,18,11.5,23.3,,1.6,65.3,1008.8
108,서울,1983-04-26,18.8,14.3,24.5,12,7.1,80.8,996.4
108,서울,1983-04-27,17.8,12.1,21.7,0.3,3.2,63.3,1001.9
108,서울,1983-04-28,14.8,13,19,34.2,3.5,93.8,997.3
108,서울,1983-04-29,9.4,6.1,14.1,15.4,7.5,61.3,1000.3
108,서울,1983-04-30,10.8,5.3,15.6,,5.2,55.5,1006.1
108,서울,1983-05-01,12.5,9.3,16.3,,3.7,63.3,1006.9
108,서울,1983-05-02,13.1,7.3,19.1,,3.1,67.3,1012.1
108,서울,1983-05-03,16.5,9.3,22.9,,1.8,56.3,1013
108,서울,1983-05-04,18.9,10.3,26.4,,2.2,38.5,1009.4
108,서울,1983-05-05,20.7,12,28.3,,2.4,39.3,1003.5
108,서울,1983-05-06,13.8,9,19.1,33.2,2.9,80.3,992.9
108,서울,1983-05-07,11.9,7.4,16.9,1.5,4.9,72.3,993.7
108,서울,1983-05-08,14.4,10,19.4,,4.4,61.8,1000.7
108,서울,1983-05-09,17,8.2,24.6,,1.8,57.5,1003.1
108,서울,1983-05-10,20.9,14.9,25.7,,2.2,54.5,1003.1
108,서울,1983-05-11,21.4,14.9,27.5,,2,62.3,1003.7
108,서울,1983-05-12,21.4,16.3,26.4,,2.1,63.3,1001.4
108,서울,1983-05-13,19.6,15.2,22.9,0,3.2,62.3,998.2
108,서울,1983-05-14,19.3,12.2,24.5,,1.9,47.3,1001.7
108,서울,1983-05-15,20.2,16.2,24.1,0,1.5,43.3,1002.7
108,서울,1983-05-16,19.1,14.5,24.2,0,3.4,51.8,998.9
108,서울,1983-05-17,15.8,10.2,21.2,,4,44.8,1003
108,서울,1983-05-18,16.2,9.9,20.8,,3.3,49.8,1004.8
108,서울,1983-05-19,16.1,12.6,18.4,6.8,1.3,75.3,999.9
108,서울,1983-05-20,20.1,15.9,24.9,,1.8,65.5,998.3
108,서울,1983-05-21,21.1,17.9,25.3,0,2.2,68.5,1000.5
