지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),평균 상대습도(%),평균 현지기압(hPa)
108,서울,1992-05-14,17,11,22.5,,2.3,70.3,1007.4
108,서울,1992-05-15,17.3,14.1,22.1,0,2.4,61.5,1003.4
108,서울,1992-05-16,14.7,12.6,17.8,2,3.4,77.3,1001.3
108,서울,1992-05-17,14.3,11.4,19.5,0,2.6,81.8,1000.7
108,서울,1992-05-18,15.5,12.1,21.1,,3.3,77.5,999.3
108,서울,1992-05-19,16.8,10.2,23.6,,2.8,70.8,999.3
108,서울,1992-05-20,18.5,12.8,24.5,,3.5,66.8,995.8
108,서울,1992-05-21,19,14.5,24.8,,2.9,63.8,995.5
108,서울,1992-05-22,19.4,13.6,24.7,,3.1,57,995.1
108,서울,1992-05-23,17,13.5,21.3,,2.9,60.8,994.6
108,서울,1992-05-24,14.4,11.3,19.8,,2.2,54,997.4
108,서울,1992-05-25,11.7,9.8,14.5,0.1,1.6,70,998.4
108,서울,1992-05-26,13,11.5,19,1.5,2.1,83.5,997.7
108,서울,1992-05-27,16.3,11.2,22,,2.2,55.3,1001.5
108,서울,1992-05-28,16.9,12.6,22.1,0,2.3,59,1000.5
108,서울,1992-05-29,18.8,12.5,25.8,1,1.3,67.8,995.1
108,서울,1992-05-30,22.8,15.1,29.9,,2.3,50,996.4
108,서울,1992-05-31,21.6,17,28.1,,2.9,59.3,999.2
108,서울,1992-06-01,22,15.3,29.2,,2.4,54,1002
108,서울,1992-06-02,23.1,17.1,29.6,,2.5,50.3,1002.8
108,서울,1992-06-03,21.4,17,27,,1.7,56.5,1000.3
108,서울,1992-06-04,18.9,17.3,21,56,1.3,84.3,995.1
108,서울,1992-06-05,21,17.1,25.9,0,2.3,78.5,996.8
108,서울,1992-06-06,20.7,17.1,25.7,,1.8,79,993.8
108,서울,1992-06-07,16.3,13,21,4.8,3.9,74.5,989.8
108,서울,1992-06-08,17.1,10.8,23,7.2,2.9,59,994.3
108,서울,1992-06-09,19.2,15.9,23.5,19.7,3.5,76.5,993.2
108,서울,1992-06-10,16.9,14.7,20.7,8.8,4.1,82,994.9
108,서울,1992-06-11,17.1,14.3,20.8,,4.1,77.5,996.7
108,서울,1992-06-12,18.8,15.2,24.3,,3.3,71,999.3
108,서울,1992-06-13,19.7,16.8,24,,3.6,69.8,1000.5
108,서울,1992-06-14,21.1,15.5,26.6,,1.7,64.3,999.9
108,서울,1992-06-15,23,16.2,29.4,,2,59.5,998.2
108,서울,1992-06-16,23.5,17.1,29.2,0,2,55.5,998.7
108,서울,1992-06-17,20.8,18,24.9,1.4,2,72.3,998.4
108,서울,1992-06-18,20.4,15.5,25.7,1.7,1.9,67.5,1000.8
108,서울,1992-06-19,20.1,14.6,25.5,,1.6,66,1004.3
108,서울,1992-06-20,21.2,14.7,27.3,,2.5,53.8,1005
108,서울,1992-06-21,20.7,16.4,24.4,,2.1,60.5,1001
108,서울,1992-06-22,22.2,18.4,27,0,1.9,59.8,996.7
108,서울,1992-06-23,21.8,17.7,26.4,,3.6,50.5,996.1
108,서울,1992-06-24,21.2,16,26.1,,2.3,56.3,999.3
108,서울,1992-06-25,21.7,18.1,27,,2.5,66,1000.9
108,서울,1992-06-26,22.6,17.2,27.4,,2.1,65.5,1000.4
108,서울,1992-06-27,24,18.5,29.8,,2,68.3,1000.1
108,서울,1992-06-28,23.3,18.9,29,,2.3,67.5,999.8
108,서울,1992-06-29,23.3,19.2,29.7,,2.5,67.5,997.9
108,서울,1992-06-30,22.4,18.8,28.2,0,2.1,63,994.1
108,서울,1992-07-01,23.3,19.8,27.5,0,3.5,68.5,992.1
108,서울,1992-07-02,22.6,20.6,25.4,6.5,3.4,85,992
108,서울,1992-07-03,21.4,19.1,22.5,18.4,1.2,95,992.1
108,서울,1992-07-04,23.9,20.7,28.3,2.1,1.8,81.5,992.4
108,서울,1992-07-05,25.2,20.3,31.3,,1.9,78,993.7
108,서울,1992-07-06,26.7,21.1,32.4,,2.2,58,993.7
108,서울,1992-07-07,25.6,22.3,30.6,,3,67.3,993.1
108,서울,1992-07-08,26,21.8,31.5,,2.8,65,995.6
108,서울,1992-07-09,25.5,20.6,30.3,,1.6,57.5,999.6
108,서울,1992-07-10,22.1,20.5,25.9,58.5,2.1,89.3,999.9
108,서울,1992-07-11,21.4,20.4,22.7,13.4,1.8,92.3,1003.3
108,서울,1992-07-12,23.3,19.9,27.4,,1.9,75.5,1005.2
108,서울,1992-07-13,24.3,21.3,28.2,0,1.3,78.5,1002.5
108,서울,1992-07-14,23.5,20.2,28.6,14.1,1,85.8,1001.5
108,서울,1992-07-15,23.4,19.8,28.1,60.3,1.5,84.3,1000.6
108,서울,1992-07-16,24.3,20,28.8,,1.9,74.3,997.4
108,서울,1992-07-17,21.5,20.5,24.4,38.2,2.6,94.3,989.1
108,서울,1992-07-18,24,20.9,28.9,2,2.7,87.3,991.8
108,서울,1992-07-19,26.7,22.9,31.5,,1.9,78,997.7
108,서울,1992-07-20,26.5,24.6,28.8,2,3,83.3,999.1
108,서울,1992-07-21,26.8,25,28.1,0.3,6.7,81,998.9
108,서울,1992-07-22,25.3,23,26.3,10.8,4.6,88,998.6
108,서울,1992-07-23,26.2,22.5,30.3,0,2.2,80.5,1002.5
108,서울,1992-07-24,26.9,24.1,30,,2.8,78.8,1001.7
108,서울,1992-07-25,26.3,23.7,29,0,3.4,83.8,1001.1
108,서울,1992-07-26,26.8,24.4,30.1,,4.1,75.5,999.8
108,서울,1992-07-27,25.4,24.6,26.1,33.6,3.2,90.5,998.5
108,서울,1992-07-28,26.6,24.4,30.3,1.4,2.7,90,999.4
108,서울,1992-07-29,27.4,25.3,30.6,,2.4,77.3,997.4
108,서울,1992-07-30,25.6,24.5,26.5,8.5,3.8,90.5,992.4
108,서울,1992-07-31,25.5,22.5,29.4,,2.2,82,995.8
108,서울,1992-08-01,27.2,22.5,32.2,,1.7,76.5,999.1
108,서울,1992-08-02,26.6,22.9,31.4,28.1,1.6,75.8,1001.8
108,서울,1992-08-03,26,22.4,31.1,,2.3,68,1004
108,서울,1992-08-04,24.8,20,30.5,,2.4,53,1003.2
108,서울,1992-08-05,24.5,19.6,30.4,0.8,1.3,65.8,999
108,서울,1992-08-06,24.2,22.5,26,1.3,1.7,82.3,998.9
108,서울,1992-08-07,21.3,20.3,22.5,130.3,1.3,95.3,996.8
108,서울,1992-08-08,24.5,20.7,30,0,1.9,74,995.7
108,서울,1992-08-09,25.5,21,30.2,,1.5,68.3,1000
108,서울,1992-08-10,25.3,21.8,29.6,,1.3,76.8,1002.7
108,서울,1992-08-11,25.3,22.8,29.4,0.1,1,76.8,1001.3
108,서울,1992-08-12,23.5,21.1,26.9,7.6,1.1,84,995
108,서울,1992-08-13,25.3,20.4,30,0,1.1,75.3,992
108,서울,1992-08-14,21.2,19.8,25.4,16,1.6,88.3,993
108,서울,1992-08-15,21,18.4,24,5.5,2.1,88.5,995.1
108,서울,1992-08-16,24,21,27.2,0,1.3,81,999.7
108,서울,1992-08-17,22.1,20.3,24,36.6,1.8,89.5,1001.6
108,서울,1992-08-18,25,20.3,30.4,,2.1,70.8,997.8
108,서울,1992-08-19,25.5,20.7,30.4,,1.9,66,994
108,서울,1992-08-20,25.9,20.3,31.2,,1.8,64,994.7
108,서울,1992-08-21,26,22.1,30,,1.7,65.5,996.4
108,서울,1992-08-22,25.6,23,30.4,,1.9,74.8,998.1
108,서울,1992-08-23,24.8,22.4,28.3,0,1.1,80.8,999.1
108,서울,1992-08-24,24.6,22.3,27.7,4.4,0.8,81.3,1000.8
108,서울,1992-08-25,24.5,19.7,30.1,26.8,0.9,73.5,1002.3
108,서울,1992-08-26,25.5,20.5,30.3,2.2,1.5,75.8,1002.7
108,서울,1992-08-27,22.2,21,23.2,153.3,1.4,96.5,1002.2
108,서울,1992-08-28,23.2,22,25.6,5.8,1.1,91.5,1004.8
108,서울,1992-08-29,27.6,22.4,32.8,,0.9,71.3,1005.2
108,서울,1992-08-30,28.4,23.7,32.7,,1.3,67.5,1004.1
108,서울,1992-08-31,27.5,24.5,30.9,,1.6,69.5,1003
108,서울,1992-09-01,25.2,23.1,26.9,8.3,2.5,78.5,999.4
108,서울,1992-09-02,25.2,23.6,26.8,20.3,3.5,88.8,994.1
108,서울,1992-09-03,25.1,23,27.8,0.1,3.5,82.8,994
108,서울,1992-09-04,24.8,21.3,29.4,,2.1,80,996.5
108,서울,1992-09-05,25.2,21.1,30.9,,1.2,78.5,999.6
108,서울,1992-09-06,25.2,20.9,30.1,,1.7,72.5,1001.1
108,서울,1992-09-07,22.7,21.4,23.9,4.3,1,82.5,999.8
108,서울,1992-09-08,22.5,19.4,25.9,,1.7,69.5,1000
108,서울,1992-09-09,20.5,16.2,25.3,,1.1,60.8,1001.4
108,서울,1992-09-10,21.1,16.1,26.3,,1.2,73.8,1001.5
108,서울,1992-09-11,21.2,15.7,26.5,,1.6,68.5,1000.3
108,서울,1992-09-12,20.3,18.8,22.8,0.5,1.1,84.5,998.9
108,서울,1992-09-13,19.9,16.9,23.3,4,1.6,81,995.7
108,서울,1992-09-14,22,18.2,26.5,,1.9,76.5,998.3
108,서울,1992-09-15,21.5,17.1,27.7,,1.7,77.8,1001.2
108,서울,1992-09-16,20.7,16.6,24.6,,2.6,62.3,1002.3
108,서울,1992-09-17,19.6,13.6,24.4,,1.7,50.3,1005.5
108,서울,1992-09-18,20.7,16.6,26.3,,1.3,59.8,1006.8
108,서울,1992-09-19,20,14.4,25.4,,1.5,71,1010.4
108,서울,1992-09-20,20,16.5,24.6,0.3,1.2,71.8,1012.2
108,서울,1992-09-21,20.8,16.5,26.1,,1.6,64,1011.7
108,서울,1992-09-22,20.5,16,25.6,,1.6,60,1011.6
108,서울,1992-09-23,21.1,15.2,26.2,,1.7,68.5,1007.8
108,서울,1992-09-24,20.4,18.3,22.2,87,2.4,94.5,995.3
108,서울,1992-09-25,19,14.6,23.5,,3.3,68.3,997.6
108,서울,1992-09-26,16.8,11.3,21.7,,2.3,44.3,1011.1
108,서울,1992-09-27,15.8,9.3,21.9,,0.8,51.8,1014.8
108,서울,1992-09-28,15.1,12.2,17.7,0.1,1.6,68.3,1010.1
108,서울,1992-09-29,16.4,13,20.7,43.6,2.7,75,1000.3
108,서울,1992-09-30,16.2,10.4,22.2,,1.1,70.8,1006.9
108,서울,1992-10-01,18.2,12,25.1,,1,71.8,1009.5
108,서울,1992-10-02,18.8,13,24.9,,1.2,73.3,1009.3
108,서울,1992-10-03,16.7,14.9,19.6,3.5,0.7,88.3,1006.4
108,서울,1992-10-04,16.3,14.1,20.6,1.4,1.7,83,1007.4
108,서울,1992-10-05,14.8,10.5,18.9,0.2,2,68,1011.7
108,서울,1992-10-06,13.9,8.1,19.4,,1.2,61.8,1014.7
108,서울,1992-10-07,15.1,12,19.7,0.3,1.5,65.5,1012.1
108,서울,1992-10-08,15.3,11.5,19,,1.3,73,1011.7
108,서울,1992-10-09,15.1,9.3,20.6,,1.2,64.3,1011.7
108,서울,1992-10-10,14.4,9.6,19.4,,1,70,1012.1
108,서울,1992-10-11,15.7,10.1,21.3,,1.3,73.3,1010.7
108,서울,1992-10-12,15.6,12.6,20.3,,1.4,71.3,1011.4
108,서울,1992-10-13,16.3,12,21.7,,2.4,61.3,1013
108,서울,1992-10-14,16.2,10.8,21.6,,1.6,59.5,1009.2
108,서울,1992-10-15,16.8,12.7,21.6,,1.1,67,1005.7
108,서울,1992-10-16,16.7,13.1,21.5,,1.4,72.5,1005.1
108,서울,1992-10-17,15.6,12.2,21.6,9,1.6,77.5,1005.8
108,서울,1992-10-18,14.7,11,19.6,0.6,2,74.8,1009.1
108,서울,1992-10-19,14.1,9.8,20.3,0,0.7,71,1012.3
108,서울,1992-10-20,14.2,8.6,20.4,,0.6,63.3,1013
108,서울,1992-10-21,14.3,9.2,20,,1.2,61.5,1013.4
108,서울,1992-10-22,14.3,9.4,18.5,,0.9,67.3,1011.7
108,서울,1992-10-23,12.5,10.2,14.9,6.2,1,88.8,1006.7
108,서울,1992-10-24,9.1,6,12.9,0.5,2.2,77.5,1004.6
108,서울,1992-10-25,8.2,5.9,11.5,,3.6,65.8,1008.6
108,서울,1992-10-26,9,4,14.1,,1.4,57.3,1015.9
108,서울,1992-10-27,10.2,4.1,16.5,,1.1,63.5,1018.3
108,서울,1992-10-28,10.6,5.3,16.3,,1.4,72.5,1013.9
108,서울,1992-10-29,11.5,7,16.3,9.9,1.7,81.3,1004.3
108,서울,1992-10-30,10.6,7.2,13.3,2,4.1,65,1002.8
108,서울,1992-10-31,9.8,6,13.8,,2,54,1007.5
108,서울,1992-11-01,8.2,3.9,13.3,,2,52,1014.9
108,서울,1992-11-02,7.8,1.8,13.8,,1.1,59.8,1016.4
108,서울,1992-11-03,10.7,6.4,15.3,8.5,1.7,78,1008.7
108,서울,1992-11-04,10.1,4.9,15.3,,1.3,66.8,1012
108,서울,1992-11-05,8.9,4.6,13.6,,1,67.5,1013
108,서울,1992-11-06,11,5.9,17.1,,1.6,63.3,1013.5
108,서울,1992-11-07,11.9,9,17.2,,3.1,59.3,1013.6
108,서울,1992-11-08,9.9,8.8,11.3,4.8,2.1,77.5,1013.4
108,서울,1992-11-09,4.9,2,8.9,12.6,3.2,81.8,1010.8
108,서울,1992-11-10,3.2,1.3,5.5,3,2.8,76.8,1010.2
108,서울,1992-11-11,5.4,-0.4,10.3,,0.9,76.5,1017
108,서울,1992-11-12,9.2,5.6,13,,1.2,77.5,1015.2
108,서울,1992-11-13,8.6,6.7,14.4,8,1.4,86,1014.2
108,서울,1992-11-14,9.4,6.4,13.3,,0.8,82.3,1015.1
108,서울,1992-11-15,6.8,1,11,0.5,2.9,72,1013
108,서울,1992-11-16,3.2,-1.4,7.1,,1.7,48.5,1017.9
108,서울,1992-11-17,5.8,1,11.1,,1.1,65.3,1017.3
108,서울,1992-11-18,9.1,3.1,15.3,,1.3,54.5,1016.4
108,서울,1992-11-19,9.9,5.5,14.6,48.8,2.8,74.5,1006.4
108,서울,1992-11-20,1,-0.7,5.5,0,3.2,67.5,1005.6
108,서울,1992-11-21,2.6,-2.4,7.8,,1.3,72.8,1007.6
108,서울,1992-11-22,7.1,4.7,10.3,3.3,2.2,76.8,1006.2
108,서울,1992-11-23,6.6,3.2,9.8,,2.4,58,1012.3
108,서울,1992-11-24,7,1.8,13.6,,2.2,69,1011.1
108,서울,1992-11-25,1,-4.5,4,,3.6,51.8,1010.6
108,서울,1992-11-26,-5.7,-8.5,-2.4,,3.7,52.3,1019.4
108,서울,1992-11-27,-3.7,-9,2,,1,41.3,1024.4
108,서울,1992-11-28,1.5,-3.9,7.1,,1.1,55.3,1020.7
108,서울,1992-11-29,6.7,3.2,11.7,0,1.3,69,1018
108,서울,1992-11-30,7,1.5,13.8,,0.7,74,1016.1
108,서울,1992-12-01,4.8,1.5,8.5,,2.3,70,1014.6
108,서울,1992-12-02,3.8,-1.1,10.3,,0.9,66.5,1018.2
108,서울,1992-12-03,2.9,-0.4,7,,1.2,73.5,1021.4
108,서울,1992-12-04,4.6,-1.5,10.6,,1,67.5,1025.1
108,서울,1992-12-05,8.9,5.3,13.3,,1.9,62.8,1022.7
108,서울,1992-12-06,9.3,7.6,10.3,21,1.9,85.8,1014.4
108,서울,1992-12-07,9.5,7.2,10.9,6.4,2.3,95,1005.3
108,서울,1992-12-08,7,4.5,9.2,,3.4,75,1009.2
108,서울,1992-12-09,4.3,2,6.7,0.3,1.3,66.3,1009.3
108,서울,1992-12-10,2.5,-4,5.2,8.5,3.4,78,1003
108,서울,1992-12-11,-3,-6.4,0.2,,2.5,48.8,1011.3
108,서울,1992-12-12,-0.4,-3.5,2.5,13.3,1.6,86.3,1007.3
108,서울,1992-12-13,0,-6.1,4.4,3.5,5,65.5,1006.9
108,서울,1992-12-14,-5,-8.2,-1.3,,3.4,37.8,1017.9
108,서울,1992-12-15,-3.7,-8,0.3,,1.7,42,1017.8
108,서울,1992-12-16,0.5,-1.3,4.1,0,1.8,47.5,1014.1
108,서울,1992-12-17,-0.2,-4.1,3.7,0,1.2,65.5,1016.5
108,서울,1992-12-18,-0.5,-4.2,4,,1.1,58,1019.9
108,서울,1992-12-19,1.5,-2.5,5.4,,1.4,59.3,1015.2
108,서울,1992-12-20,7.3,2.4,13,,1.4,58,1009.9
108,서울,1992-12-21,3.7,-2,8.8,3.8,4.5,71,1009.4
108,서울,1992-12-22,-1.2,-5.2,2.2,,2.2,54,1015.9
108,서울,1992-12-23,-6.7,-9.7,-3.7,0,3.1,57,1013.2
108,서울,1992-12-24,-5.6,-8.2,-2,,2.3,51.3,1016.8
108,서울,1992-12-25,-4.5,-9,0.8,,1,50.8,1021.6
108,서울,1992-12-26,-0.4,-5.5,4.3,,0.7,53.8,1018.7
108,서울,1992-12-27,2.7,0.6,4.5,1.6,1.1,79.8,1007.5
108,서울,1992-12-28,3.7,2.6,4.1,12.1,1.7,91,1003.2
108,서울,1992-12-29,0.5,-1.8,2.9,,2.4,56.5,1013.9
108,서울,1992-12-30,1.4,-1.1,5.4,0.9,1.9,72.5,1015.7
108,서울,1992-12-31,-0.8,-3.7,2.6,,1.7,61.5,1020.1
108,서울,1993-01-01,-0.3,-5,4.8,,1,65.8,1017.2
108,서울,1993-01-02,2.8,1.1,5.1,0.3,1.2,78.3,1012.9
108,서울,1993-01-03,0.8,-5.7,4.8,,3.4,63.5,1015
108,서울,1993-01-04,-3.8,-7.9,0.9,,1.7,45,1020
108,서울,1993-01-05,-2.3,-7.1,3,,1.1,43.8,1022
108,서울,1993-01-06,-0.2,-3.2,3.3,0.7,1.4,73.5,1016.8
108,서울,1993-01-07,1,-1.2,2.9,,1.5,76.5,1014.2
108,서울,1993-01-08,0.8,-2,4.7,,1.1,71.8,1019.9
108,서울,1993-01-09,3.6,1.6,6.2,,2.2,61.5,1013.8
108,서울,1993-01-10,0.7,-2.6,3.5,,2.7,62.8,1011.3
108,서울,1993-01-11,-2.9,-5.6,0.6,,2.5,51.3,1014.4
108,서울,1993-01-12,-2.5,-7.1,2.8,,1.1,53.3,1018.7
108,서울,1993-01-13,-0.7,-3.3,2.3,,0.8,61.3,1016.5
108,서울,1993-01-14,-0.1,-1.9,1.6,,2.1,53,1012.3
108,서울,1993-01-15,-2.9,-7.4,-0.2,,3.9,54.5,1011.5
108,서울,1993-01-16,-5.2,-8.6,-1.5,,3.4,64.5,1012.5
108,서울,1993-01-17,-4.1,-6.6,-1,1,2,81.5,1013.4
108,서울,1993-01-18,-7.5,-10,-4.6,0,2.9,64.8,1014.5
108,서울,1993-01-19,-7.9,-11.1,-4.2,,2.7,57.5,1016.1
108,서울,1993-01-20,-7.6,-10.8,-3.4,,2.8,47.8,1016.4
108,서울,1993-01-21,-5.9,-10.1,-1.3,,2,50,1020
108,서울,1993-01-22,-3.3,-8.6,2.4,,1.6,63,1018.5
108,서울,1993-01-23,-0.5,-3.5,3.7,,1.2,67.8,1015.4
108,서울,1993-01-24,1.2,-5.1,8.4,,1.1,67,1014.1
108,서울,1993-01-25,2.2,-0.2,5.5,,2,67,1012.1
108,서울,1993-01-26,0.3,-3.6,4.3,0.2,3,68.3,1010.8
108,서울,1993-01-27,-5.3,-7.4,-3.2,,4.9,58.8,1010.1
108,서울,1993-01-28,-6.5,-10.6,-2.2,,3.8,44.5,1014.9
108,서울,1993-01-29,-4.3,-9,0.4,,2,54.5,1013.8
108,서울,1993-01-30,-1,-6,3.9,,2.3,70,1012.2
108,서울,1993-01-31,1.6,-2.2,4.9,,3.7,65.3,1011.1
108,서울,1993-02-01,-1.9,-4.7,2.6,,4.2,45.8,1017.3
108,서울,1993-02-02,-1.2,-6.3,5.4,,2,44.8,1020.6
108,서울,1993-02-03,0.8,-3.9,5.3,,2.1,77,1016.5
108,서울,1993-02-04,4.2,1.8,7.9,,2.1,80.5,1012.7
108,서울,1993-02-05,7.2,3.3,11.5,,3.4,76.5,1004
108,서울,1993-02-06,10.4,4.8,14.2,,4.9,78.8,994.5
108,서울,1993-02-07,-1.4,-5.5,4.8,,5.4,51.8,1003.3
108,서울,1993-02-08,-4.5,-8.3,-0.7,,3.7,44.5,1014.4
108,서울,1993-02-09,-1.8,-5.6,2.2,,3,53,1013.1
108,서울,1993-02-10,0.1,-5.5,5.5,,2,61.8,1013.6
108,서울,1993-02-11,2.2,-1.5,6,2.5,3.4,58.5,1009.4
108,서울,1993-02-12,1.2,-4.3,7.1,,2.5,57.5,1012.2
108,서울,1993-02-13,1,-2.4,5.1,0.2,2.5,72.8,1012.8
108,서울,1993-02-14,1.1,-3.8,7.8,,2.2,37.3,1017.4
108,서울,1993-02-15,2.4,-2.7,7.2,,1.4,64,1014.4
108,서울,1993-02-16,3.6,1.8,4.6,40.7,3.4,86,1003
108,서울,1993-02-17,3.6,1,6.8,3.1,2.5,82,1005.7
108,서울,1993-02-18,2.1,-1.6,6.6,,2.6,65.3,1014.7
108,서울,1993-02-19,2.6,-2.2,8.2,,1.6,57.8,1018
108,서울,1993-02-20,4.7,-0.2,9.4,4.1,1.8,59.5,1013.1
108,서울,1993-02-21,4.6,2.7,5.9,17.9,1.8,90.8,998.3
108,서울,1993-02-22,-1.6,-5.6,4.1,0,6.4,60.8,1002
108,서울,1993-02-23,-5.6,-7.9,-2.5,,6.3,40.8,1010.4
108,서울,1993-02-24,-5,-8.6,-1.2,,3,37.5,1016.3
108,서울,1993-02-25,-2.3,-6.8,3,,2,62.3,1016.4
108,서울,1993-02-26,-0.6,-4.5,4.5,,2.2,71.8,1014
108,서울,1993-02-27,1.9,-1.8,5.6,0.7,2.7,76.8,1008.3
108,서울,1993-02-28,-0.3,-3.5,1.9,0.3,4.8,59.3,1006.3
108,서울,1993-03-01,-3.4,-5.3,-1,0,4.6,48.3,1012.2
108,서울,1993-03-02,-0.7,-6.2,4.5,,3.2,55,1015.6
108,서울,1993-03-03,3.7,0.2,7.2,0,2.8,79.3,1011.5
108,서울,1993-03-04,5.6,2.8,9.6,,2.5,58.5,1009.8
108,서울,1993-03-05,7.2,2.2,11.9,0,3.8,60,1010
108,서울,1993-03-06,6.9,3.5,8.3,3.9,2.2,83.3,1008.4
108,서울,1993-03-07,3.9,2.2,7.6,0.6,2,74.5,1012.4
108,서울,1993-03-08,4.4,-0.5,9.8,,2.3,62,1015.9
108,서울,1993-03-09,3.3,-1,7.4,,2.6,70,1015.1
108,서울,1993-03-10,4.6,2.4,8.8,0,2.4,84.8,1011.9
108,서울,1993-03-11,4.8,0.3,10.6,,2.1,70.5,1011.4
108,서울,1993-03-12,6.4,2.1,12.2,0,2.4,58.8,1012.2
108,서울,1993-03-13,5.9,1.2,12.1,,1.9,60,1011.2
108,서울,1993-03-14,7.5,3.5,11.3,0.3,1.6,58.8,1009.1
108,서울,1993-03-15,8.5,4.5,14.8,0.3,3.6,59.3,1005.9
108,서울,1993-03-16,4.9,2.4,8.6,,2.4,51.3,1010.1
108,서울,1993-03-17,4.5,-0.5,9.6,,2.6,39.5,1011.8
108,서울,1993-03-18,4.9,1,9.9,,2.3,56,1014.1
108,서울,1993-03-19,4.8,0.8,9.1,,2.1,62.3,1015.2
108,서울,1993-03-20,5.5,0.3,11.2,,1.9,57.8,1015.4
108,서울,1993-03-21,5.9,0.9,11.9,,2.4,58,1015.1
108,서울,1993-03-22,7.7,1.5,15,,2.3,64.5,1013
108,서울,1993-03-23,8.6,4.3,14.5,,2.2,58.8,1008.8
108,서울,1993-03-24,6.3,4.9,8.9,10.4,1.6,73,999.9
108,서울,1993-03-25,6.7,3.6,10.6,,2,82.8,1005.7
108,서울,1993-03-26,8.5,4.3,14.4,,2.4,75.8,1005.4
108,서울,1993-03-27,10.2,3.6,16.6,,2.2,59.5,1004
108,서울,1993-03-28,9.4,5.2,14.5,1,4.2,56,1002.1
108,서울,1993-03-29,7.4,2.6,13.5,,3.3,46.5,1012.4
108,서울,1993-03-30,8.4,4.7,11.3,,3.1,51,1007.6
108,서울,1993-03-31,8.1,6.8,9.4,12.7,2.4,82,997.8
108,서울,1993-04-01,9.4,5.1,15.1,,2.9,69.5,1003.6
108,서울,1993-04-02,10.2,4.8,17.4,,2.2,62,1006.5
108,서울,1993-04-03,11.1,6.7,15.8,,2.4,60,1004.4
108,서울,1993-04-04,8.9,6.1,12.1,0,2.2,65.3,1005.4
108,서울,1993-04-05,8.4,2.6,14.3,,2.6,54,1010.8
108,서울,1993-04-06,7.7,3.8,12.7,0,4.4,58.8,1007.5
108,서울,1993-04-07,4.3,1,6.7,0,5.3,42.3,1006.6
108,서울,1993-04-08,3.1,0.4,6.2,,4.4,68,1010.5
108,서울,1993-04-09,4.6,-0.3,10.1,,3.1,46.8,1014.9
108,서울,1993-04-10,4.3,2.5,6.4,2.4,2.7,77.8,1012.5
108,서울,1993-04-11,5.8,2,10.5,0,2.4,72.8,1012.3
108,서울,1993-04-12,7.3,3.1,13.3,,3,64.8,1016.5
108,서울,1993-04-13,8.3,4.5,14.1,,3.6,69.8,1017.2
108,서울,1993-04-14,10.1,5,16.6,,3.3,55.5,1015.9
108,서울,1993-04-15,11.6,5.6,18.3,,2.2,40.8,1010.6
108,서울,1993-04-16,11.3,6.6,17.8,,2.9,59,1003.8
108,서울,1993-04-17,11.8,7.5,17.8,,3.9,73.5,999.9
108,서울,1993-04-18,13.8,8.5,21.7,,2.7,70.8,1001.6
108,서울,1993-04-19,15.4,9,23.2,,2.4,65.3,1004.2
108,서울,1993-04-20,16.8,10.5,23.5,,1.8,53.8,1006.6
108,서울,1993-04-21,17.5,12.5,23.5,,2.9,42.3,1004.4
108,서울,1993-04-22,15.2,11.6,20.4,14.9,2.1,77.5,996.9
108,서울,1993-04-23,16.2,12.3,21.8,3.5,2.9,68.8,990.8
108,서울,1993-04-24,12.9,8.2,17.8,17.5,4.4,60.8,990.2
108,서울,1993-04-25,10.9,6.6,16.3,,4.7,50.8,1002
108,서울,1993-04-26,11.1,6.1,16.6,,5.9,55.8,999.4
108,서울,1993-04-27,13,8,19.7,14.6,1.7,69.5,1002.6
108,서울,1993-04-28,11.7,10.8,13.1,22.1,3.7,87.8,998.1
108,서울,1993-04-29,11.8,10.5,14.3,8,2.9,75.8,998.7
108,서울,1993-04-30,12.9,8.1,18,2.5,1.9,73,1003.2
108,서울,1993-05-01,15.4,10.7,19.9,,2.9,36.5,1007.3
108,서울,1993-05-02,13.1,9.4,18.3,3,2.7,67.8,1001.8
108,서울,1993-05-03,14.7,10.4,19.8,,2.9,65,1005.4
108,서울,1993-05-04,16.9,10.3,23.6,,2.2,58.3,1007.9
108,서울,1993-05-05,17.6,13.4,21.2,,2.8,69,1007.4
108,서울,1993-05-06,19.4,15.9,24.3,,1.2,72.8,1003.7
108,서울,1993-05-07,20,15.4,26,,2.9,68.8,1000.8
108,서울,1993-05-08,17,13.8,22.2,,3,61.8,1002.4
108,서울,1993-05-09,16.3,13.4,21.4,,2,62.5,1000.5
108,서울,1993-05-10,17.3,12.1,24.3,,3.2,59.8,1000.5
108,서울,1993-05-11,17.8,12.8,22.9,0.5,3.7,53.8,1003.2
108,서울,1993-05-12,18.5,16,22.3,9.5,2.7,89.5,999.2
108,서울,1993-05-13,14.3,11.5,18.1,65.5,2.9,93,999.3
108,서울,1993-05-14,16.8,10.4,22.7,,2.8,52.8,1005
108,서울,1993-05-15,18.9,10.8,25.4,,1.7,40.8,1009
108,서울,1993-05-16,17.7,15.1,21.2,,2.1,55.5,1008.3
108,서울,1993-05-17,14.5,12.4,18.9,32.8,1.5,86.5,1003.3
108,서울,1993-05-18,16.5,11.1,23.4,,2.1,72.3,1005.8
108,서울,1993-05-19,18.3,12.4,25.6,,2.2,68.3,1005.6
